"date","chan1_ta_che","chan2_rh_che","ta_10_avg","rh_10_avg","wd_10_avg","ws_10_avg","wd_10_max","ws_10_max","rain","rain_cum","rain_cp","rain_cp_cum","press","lst","ta_2_avg","rh_2_avg","wd_2_avg","ws_2_avg","wd_2_max","ws_2_max","snow","emc","eh","vpd","t_fuel","fmc_fs3","d_emc_rain"
2018-10-16 20:00:00,0.285533333333333,0.5867,15.5,67,357,0,296,0.1,0,0,NA,NA,"1008.1",12.8,14.2,69,18,0.1,64,0.2,NA,13.0762657423927,48.61677,0.444478552859761,18.6854671559803,10.1593355785,-2.91693016389269
2018-10-16 21:00:00,0.288483333333333,0.627583333333333,15,70,1,0,5,0,0,0,NA,NA,"1008.3",12.6,13.7,72,6,0,12,0.1,NA,13.8427390490807,53.66532,0.39014483537589,18.3404520451062,10.847316678125,-2.99542237095569
2018-10-16 22:00:00,0.297716666666667,0.657916666666667,13.7,72,0,0.1,2,0.2,0,0,NA,NA,"1008.4",12.2,12.4,75,0,0,0,0,NA,14.7103106574047,57.8472,0.323228038550684,17.2779962146828,11.5181519947917,-3.19215866261303
2018-10-16 23:00:00,0.302133333333333,0.688833333333333,13.8,69,3,0.5,359,0.9,0,0,NA,NA,"1008.4",11.8,12.2,73,2,0,17,0.1,NA,14.1522102886072,59.87199,0.345069596631358,16.7786957374984,12.2635611625,-1.88864912610718
2018-10-17 00:00:00,0.306516666666667,0.706633333333333,12.9,74,2,0.1,5,0.2,0,0,NA,NA,"1008.2",11.5,11.5,77,19,0.1,71,0.2,NA,15.3409137882663,61.83387,0.282243452704855,16.288588074996,12.7673710085,-2.57354277976626
2018-10-17 01:00:00,0.311366666666667,0.729183333333333,12.2,77,5,0,24,0.1,0,0,NA,NA,"1008.1",11.2,11,80,0,0,1,0,NA,16.3554852497183,63.80466,0.238378953649308,15.7523676283974,13.440745367125,-2.91473988259327
2018-10-17 02:00:00,0.31695,0.750916666666667,11.4,80,1,0.2,1,0.4,0,0,NA,NA,"1008.1",10.9,10.3,83,1,0,2,0,NA,17.5091250731949,65.93295,0.194486953167599,15.1426476109196,14.1549544447917,-3.35417062840327
2018-10-17 03:00:00,0.320033333333333,0.773216666666667,11.4,80,0,0.6,360,0.9,0,0,NA,NA,"1008.1",10.6,9.9,85,1,0,3,0,NA,18.3664699862351,67.87149,0.167619276210682,14.8092877029124,14.9289203107917,-3.43754967544342
2018-10-17 04:00:00,0.3235,0.78985,11,79,0,0.3,1,0.5,0,0,NA,NA,"1008.2",10.3,9.6,83,3,0,6,0.1,NA,17.5275397318923,68.72931,0.186640565190226,14.4372387240797,15.543065307125,-1.98447442476731
2018-10-17 05:00:00,0.328533333333333,0.804733333333333,10.3,84,1,0.5,4,0.7,0,0,NA,NA,"1008.4",10,9,87,1,0,2,0,NA,19.3224333959037,70.3281,0.137752778060209,13.9020854067229,16.136042414,-3.18639098190369
2018-10-17 06:00:00,0.330133333333333,0.820433333333333,10.1,84,1,0.2,5,0.4,0,0,NA,NA,"1008.6",9.8,8.9,87,9,0.1,30,0.1,NA,19.3248595126869,71.29599,0.136939051376858,13.7331856396221,16.7619518565,-2.56290765618693
2018-10-17 07:00:00,0.331566666666667,0.834983333333333,10,86,0,0.2,359,0.4,0,0,NA,NA,"1009.1",9.6,8.7,88,1,0,3,0,NA,19.833135832609,72.12225,0.124914723852525,13.5823667537057,17.372330407125,-2.46080542548399
2018-10-17 08:00:00,0.325433333333333,0.8463,11.2,82,360,0.1,359,0.1,0,0,NA,NA,"1009.4",9.9,9.5,87,0,0,0,0,NA,19.3099702648161,72.29979,0.141885601465324,14.2309882558562,17.8126656285,-1.49730463631611
2018-10-17 09:00:00,0.313366666666667,0.85075,14.1,71,356,0.1,359,0.2,0,0,NA,NA,"1009.3",10.4,11,82,358,0,360,0.1,NA,17.0949606035912,71.02491,0.214541058284377,15.5330454000653,17.925873378125,0.830912774533804
2018-10-17 10:00:00,0.295316666666667,0.830533333333333,16.7,60,328,0.2,211,0.5,0,0,NA,NA,"1009",11.3,13.4,70,312,0.2,288,0.4,NA,13.3416706809524,66.33081,0.410880488484454,17.5516870849217,16.940390576,3.59871989504761
2018-10-17 11:00:00,0.284066666666667,0.760516666666667,17.7,39,247,0.2,223,0.7,0,0,NA,NA,"1008.8",11.8,15,44,299,0.4,285,0.8,NA,8.4300717383412,55.24494,0.840352669274517,18.8580424436692,14.2477795237917,5.81770778545047
2018-10-17 12:00:00,0.273666666666667,0.6761,17.9,29,287,0.3,274,0.6,0,0,NA,NA,"1008.4",11.9,15.9,33,309,0.7,305,1.1,NA,6.72017108293441,44.13441,1.05797405964031,20.1024786290225,11.7894874765,5.06931639356559
2018-10-17 13:00:00,0.268983333333333,0.612783333333333,18.6,28,263,0.3,244,0.7,0,0,NA,NA,"1007.8",12.3,16.4,32,305,0.5,295,0.9,NA,6.55704016896658,36.10746,1.1044404728217,20.6753147275078,10.479236639125,3.92219647015842
2018-10-17 14:00:00,0.2643,0.55335,18.6,25,243,0.3,231,0.7,0,0,NA,NA,"1007.5",12.6,16.9,27,289,0.7,283,1.1,NA,5.75031883675015,29.2407,1.21940308694755,21.2563332454889,9.657897772125,3.90757893537485
2018-10-17 15:00:00,0.26555,0.52105,18.1,25,268,0.3,245,0.6,0,0,NA,NA,"1007.6",12.7,16.7,26,297,0.5,294,0.9,NA,5.58769497926448,24.73902,1.22231961893772,21.1004373081366,9.393473754125,3.80577877486052
2018-10-17 16:00:00,0.269033333333333,0.490833333333333,17.6,27,309,0.1,271,0.4,0,0,NA,NA,"1007.8",12.5,16.2,30,316,0.4,306,0.7,NA,6.24385133109165,24.09879,1.12419911159299,20.6691564294031,8.80341541,2.55956407890835
2018-10-17 17:00:00,0.277766666666667,0.471366666666667,16.3,37,344,0.1,316,0.3,0,0,NA,NA,"1008",12.3,15,40,343,0.2,343,0.5,NA,7.81219958804717,27.20526,0.900377859936982,19.6074495749631,8.52367389,0.71147430195283
2018-10-17 18:00:00,0.292616666666667,0.472,15.1,41,354,0,346,0.1,0,0,NA,NA,"1008.3",11.7,13.2,45,360,0,9,0.1,NA,8.6155239012734,30.93021,0.744673466494253,17.8616399721049,8.58171416,-0.0338097412734015
2018-10-17 19:00:00,0.298933333333333,0.4835,14.4,43,359,0,357,0,0,0,NA,NA,"1008.9",11.2,12.6,47,6,0,13,0.1,NA,8.94167733171511,34.38978,0.693208599833007,17.1398940223462,8.78180393,-0.159873401715114
2018-10-17 20:00:00,0.303416666666667,0.491183333333333,13.8,46,0,0.1,358,0.2,0,0,NA,NA,"1009.2",10.8,12,50,25,0.1,62,0.2,NA,9.43738295072696,37.7619,0.631654804081268,16.6346534311859,8.920786195,-0.516596755726958
2018-10-17 21:00:00,0.311166666666667,0.501933333333333,12.6,52,0,0.7,358,1.1,0,0,NA,NA,"1009.7",10.5,10.9,56,22,0.1,38,0.2,NA,10.484142241912,41.7207,0.521379102171448,15.7743569181929,9.470954314,-1.01318792791198
2018-10-17 22:00:00,0.317366666666667,0.524783333333333,11.8,57,3,0.3,2,0.6,0,0,NA,NA,"1009.9",10.1,10.2,62,60,0.2,91,0.3,NA,11.6357028480749,45.78765,0.432190917927435,15.0974618887442,9.633806329125,-2.00189651894988
2018-10-17 23:00:00,0.322066666666667,0.55215,11.3,64,360,0.6,358,1,0,0,NA,NA,"1009.9",9.8,9.6,68,1,0,8,0,NA,12.9510356121783,50.18241,0.351323416828661,14.5907178247458,9.899686987125,-3.05134862505327
2018-10-18 00:00:00,0.323716666666667,0.585766666666667,10.9,71,3,0.5,5,0.9,0,0,NA,NA,"1010",9.7,9.5,75,8,0,27,0.1,NA,14.7848044964627,55.2579,0.272856925894854,14.4140807635434,10.3196983031667,-4.46510619329599
2018-10-18 01:00:00,0.326516666666667,0.621116666666667,10.5,73,3,0.3,1,0.7,0,0,NA,NA,"1010.3",9.5,9.2,77,8,0,18,0.1,NA,15.3993272420614,59.25948,0.246618406250114,14.1157978281423,10.9051204507917,-4.49420679126971
2018-10-18 02:00:00,0.32955,0.653816666666667,10.2,77,358,0.6,358,1.1,0,0,NA,NA,"1010.6",9.3,8.8,80,0,0,2,0,NA,16.4116429302546,62.65806,0.209430091847632,13.7946968711532,11.5767260887917,-4.83491684146292
2018-10-18 03:00:00,0.3328,0.684683333333333,9.7,79,360,0.5,5,0.9,0,0,NA,NA,"1010.7",9.1,8.4,82,0,0,1,0,NA,17.1615411030693,65.33454,0.1840618618869,13.4529566971861,12.322347787125,-4.83919331594431
2018-10-18 04:00:00,0.335883333333333,0.71565,9.3,82,3,0.2,10,0.4,0,0,NA,NA,"1010.7",8.9,8.1,84,0,0,0,0,NA,17.9771811080593,67.50555,0.160713997078197,13.1308835481314,13.173938407125,-4.80324270093428
2018-10-18 05:00:00,0.339216666666667,0.743133333333333,8.9,85,2,0.2,3,0.5,0,0,NA,NA,"1010.9",8.7,7.7,86,0,0,0,0,NA,18.8741963861308,69.27231,0.137306956545213,12.7849827104985,14.026374826,-4.84782156013081
2018-10-18 06:00:00,0.3403,0.7713,9.1,84,359,0.5,1,0.9,0,0,NA,NA,"1011.3",8.5,7.7,87,0,0,0,0,NA,19.3522143677661,70.7082,0.127499316791984,12.673066274175,14.9687530485,-4.38346131926607
2018-10-18 07:00:00,0.334566666666667,0.792866666666667,9.6,83,2,0.4,1,0.9,0,0,NA,NA,"1011.9",8.7,8.3,85,4,0,5,0,NA,18.4060090427361,70.96206,0.152474963955401,13.268165751012,15.7200324926667,-2.68597655006946
2018-10-18 08:00:00,0.327616666666667,0.804583333333333,10.7,79,1,0.6,1,1.1,0,0,NA,NA,"1012.3",9,9.3,81,7,0,22,0.1,NA,16.7619726612134,69.83892,0.204936276747782,13.9991121271808,16.115037453125,-0.646935208088433
2018-10-18 09:00:00,0.3115,0.802683333333333,12.7,71,360,0.5,2,0.9,0,0,NA,NA,"1012.5",9.8,11.1,74,16,0.1,19,0.3,NA,14.45834414875,66.85188,0.311706922566027,15.7377138954836,15.950820242125,1.49247609337504
2018-10-18 10:00:00,0.296366666666667,0.774033333333333,14.3,66,357,0.4,1,0.8,0,0,NA,NA,"1012.6",10.8,12.7,68,360,0.1,357,0.2,NA,12.8800695625856,62.86011,0.420963988225868,17.4317384310596,14.8210824685,1.94101290591435
2018-10-18 11:00:00,0.28245,0.7363,16,59,352,0.5,354,1.2,0,0,NA,NA,"1012.5",11.7,14.3,62,350,0.4,344,0.7,NA,11.5467221577045,58.21545,0.547963697114519,19.0490834211082,13.5049066085,1.95818445079549
2018-10-18 12:00:00,0.266733333333333,0.6957,17.7,50,7,0.6,12,1.4,0,0,NA,NA,"1012.2",12.7,16.2,53,342,0.4,335,0.9,NA,9.85675240892535,52.36503,0.754819403498151,20.9534095319299,12.2663989185,2.40964650957465
2018-10-18 13:00:00,0.266733333333333,0.642866666666667,17.1,50,358,0.9,358,1.9,0,0,NA,NA,"1011.9",13,16,51,0,0.4,3,0.9,NA,9.52760791581536,47.87142,0.778119530959072,20.9534095319299,11.0522138726667,1.52460595685131
2018-10-18 14:00:00,0.2641,0.613933333333333,17.7,48,4,0.9,11,1.9,0,0,NA,NA,"1011.8",13.4,16.6,49,360,0.4,352,0.8,NA,9.18936621176916,44.47884,0.837693286118478,21.2813327995688,10.490933414,1.30156720223084
2018-10-18 15:00:00,0.2608,0.587083333333333,18.2,46,348,0.9,355,2,0,0,NA,NA,"1011.9",13.6,17.1,47,341,0.5,343,1,NA,8.86035024408284,41.80656,0.895292521838628,21.6960959035216,10.057476828125,1.19712658404216
2018-10-18 16:00:00,0.26525,0.566083333333333,17.6,48,353,0.4,7,1.1,0,0,NA,NA,"1012.4",13.5,16.4,50,345,0.3,343,0.6,NA,9.35537756067211,41.13849,0.812088582957131,21.1377972866883,9.814470078125,0.459092517452886
2018-10-18 17:00:00,0.275366666666667,0.5627,16.4,51,353,0.3,356,0.7,0,0,NA,NA,"1013.2",13,15.2,53,344,0.2,333,0.5,NA,9.87871640932262,42.02463,0.713346247070565,19.8965046097142,9.8182788385,-0.0604375708226232
2018-10-18 18:00:00,0.282316666666667,0.567033333333333,15.7,52,355,0.2,354,0.6,0,0,NA,NA,"1014",12.7,14.4,55,4,0.1,357,0.2,NA,10.2399420764109,43.34577,0.652616508310362,19.0648779232599,9.8970206785,-0.342921397910938
2018-10-18 19:00:00,0.288983333333333,0.584516666666667,15.1,55,7,0.6,7,1.3,0,0,NA,NA,"1014.6",12.3,13.7,57,37,0.1,65,0.3,NA,10.6107525277011,44.97141,0.599150997184402,18.2822486429661,10.1472953587917,-0.463457168909455
2018-10-18 20:00:00,0.294266666666667,0.589416666666667,14.2,59,0,0.7,2,1.3,0,0,NA,NA,"1015.1",11.9,13,60,17,0.1,44,0.2,NA,11.1852022307262,47.1102,0.535383687931254,17.6719638253776,10.2425275447917,-0.942674685934584
2018-10-18 21:00:00,0.301666666666667,0.610783333333333,13.3,65,355,0.8,360,1.5,0,0,NA,NA,"1015.5",11.5,12.1,66,13,0.1,18,0.3,NA,12.4403039856154,50.25609,0.432022299748243,16.8311893216855,10.611253074125,-1.82905091149044
2018-10-18 22:00:00,0.304516666666667,0.635,12.9,67,358,1.2,349,2.2,0,0,NA,NA,"1015.8",11.2,11.8,67,24,0.1,49,0.4,NA,12.6716873650162,52.60695,0.412081905111739,16.5115534985503,11.06471575,-1.60697161501621
2018-10-18 23:00:00,0.30785,0.649783333333333,12.4,67,352,1.3,358,2.5,0,0,NA,NA,"1015.8",10.9,11.4,67,28,0.2,29,0.6,NA,12.6809506154419,54.15171,0.402607547039214,16.1405482865614,11.382949584125,-1.29800103131686
2018-10-19 00:00:00,0.31185,0.658283333333333,12,67,354,1.2,358,2.3,0,0,NA,NA,"1016",10.6,11,67,12,0.1,36,0.3,NA,12.6899592504695,55.1322,0.393325273521358,15.6992698575991,11.584326709125,-1.10563254134453
2018-10-19 01:00:00,0.315133333333333,0.663833333333333,11.6,67,353,1.2,1,2.2,0,0,NA,NA,"1016.3",10.3,10.6,67,12,0.2,33,0.4,NA,12.6987101706825,55.66728,0.384231750708305,15.340164594608,11.7261905625,-0.972519608182509
2018-10-19 02:00:00,0.32065,0.6704,11.1,68,358,1,359,1.9,0,0,NA,NA,"1016.8",10,10,69,26,0.1,49,0.3,NA,13.1807443233528,56.33931,0.348457094280329,14.7428947470007,11.904182944,-1.27656137935284
2018-10-19 03:00:00,0.324883333333333,0.681166666666667,10.6,71,357,1.1,355,1.8,0,0,NA,NA,"1017",9.7,9.5,71,23,0.1,66,0.3,NA,13.6891133781365,57.35931,0.316514034038031,14.2895738794455,12.1867182791667,-1.5023950989698
2018-10-19 04:00:00,0.329383333333333,0.696416666666667,10.2,72,1,1,0,1.6,0,0,NA,NA,"1017.3",9.4,9.1,73,19,0,41,0.2,NA,14.2275917061878,58.67331,0.287800806486276,13.8122855581664,12.5966216947917,-1.6309700113961
2018-10-19 05:00:00,0.33285,0.710833333333333,9.9,74,360,1.1,1,1.7,0,0,NA,NA,"1017.5",9.2,8.6,75,14,0,51,0.2,NA,14.8048419490121,60.19311,0.258698473084934,13.4477174003424,13.0140910625,-1.79075088651209
2018-10-19 06:00:00,0.336533333333333,0.725866666666667,9.6,75,2,0.7,360,1.2,0,0,NA,NA,"1017.8",8.9,8.2,77,19,0.1,43,0.2,NA,15.4216277603553,61.85697,0.232407026927843,13.0632482948292,13.4694718826667,-1.95215587768858
2018-10-19 07:00:00,0.337866666666667,0.7447,9.5,75,2,0.6,4,1.1,0,0,NA,NA,"1018.2",8.7,8.1,79,11,0,39,0.1,NA,16.0796102494721,63.52083,0.210937121165134,12.9247901868548,14.0577055685,-2.02190468097211
2018-10-19 08:00:00,0.331783333333333,0.760666666666667,10.8,71,2,0.7,355,1.2,0,0,NA,NA,"1018.9",8.9,9,76,14,0,49,0.2,NA,15.0944966838956,63.68469,0.254312821034232,13.559608260263,14.5403174666667,-0.55417921722897
2018-10-19 09:00:00,0.3157,0.7585,13.7,59,359,0.6,358,1.1,0,0,NA,NA,"1019.2",9.6,11.1,66,6,0.1,21,0.2,NA,12.4629815394454,60.69855,0.407616744894036,15.2784648365629,14.3670840125,1.90410247305459
2018-10-19 10:00:00,0.295233333333333,0.728633333333333,16.2,48,356,0.4,7,1,0,0,NA,NA,"1019.1",10.7,13.5,55,348,0.3,342,0.6,NA,10.2585754073247,55.20741,0.619868694779092,17.5612208340967,13.3094313885,3.05085598117534
2018-10-19 11:00:00,0.28185,0.67055,17.5,43,355,0.3,320,0.7,0,0,NA,NA,"1018.8",11.7,14.9,48,319,0.3,313,0.7,NA,9.06261307014407,49.16277,0.775907325527516,19.1202052283091,11.700732854125,2.63811978398093
2018-10-19 12:00:00,0.267983333333333,0.62285,18.2,35,354,0.5,1,1.1,0,0,NA,NA,"1018",12.3,16.7,37,359,0.4,360,0.7,NA,7.32567855429593,41.53068,1.0406234593659,20.7986770562699,10.642563317125,3.31688476282907
2018-10-19 13:00:00,0.2599,0.568416666666667,19.2,30,352,0.8,351,1.7,0,0,NA,NA,"1017",12.8,17.6,33,22,0.5,12,1,NA,6.69558923272516,35.13948,1.16384801061024,21.8099660312713,9.79895136979166,3.1033621370665
2018-10-19 14:00:00,0.255166666666667,0.52795,19.5,32,350,0.6,355,1.1,0,0,NA,NA,"1016.4",13.4,18.1,34,5,0.4,353,0.7,NA,6.84247490764462,31.46985,1.17884347817612,22.4142947084445,9.395131629125,2.55265672148037
2018-10-19 15:00:00,0.2535,0.50415,19.9,33,335,0.4,333,0.9,0,0,NA,NA,"1016.3",13.8,18.5,35,348,0.4,338,0.7,NA,6.98965674886648,29.75574,1.18704812948693,22.629318046767,9.240575122125,2.25091837325852
2018-10-19 16:00:00,0.253033333333333,0.483616666666667,19.6,31,349,0.7,357,1.4,0,0,NA,NA,"1016.3",13.9,18.4,33,7,0.2,1,0.5,NA,6.68306540050604,28.30881,1.21680661745899,22.6897372536309,8.629326885,1.94626148449396
2018-10-19 17:00:00,0.263366666666667,0.464966666666667,18.5,40,346,0,314,0.2,0,0,NA,NA,"1016.4",13.7,17.1,42,333,0.1,321,0.3,NA,8.08386045366376,30.55059,0.97975408050265,21.3731313463331,8.36532189,0.281461436336237
2018-10-19 18:00:00,0.27665,0.472566666666667,17.1,44,357,0,340,0.1,0,0,NA,NA,"1016.9",13.2,15.4,47,11,0.1,28,0.2,NA,8.89391574959725,33.82152,0.813580496902487,19.741690418695,8.53224225,-0.361673499597249
2018-10-19 19:00:00,0.283133333333333,0.488866666666667,16.1,48,8,0.1,28,0.2,0,0,NA,NA,"1017.4",12.9,14.6,51,84,0.2,124,0.4,NA,9.5563064549577,37.26075,0.718772016347873,18.9682290301948,8.81450562,-0.741800834957703
2018-10-19 20:00:00,0.288983333333333,0.5051,15.2,52,112,0.2,141,0.4,0,0,NA,NA,"1017.7",12.5,13.7,54,129,0.3,133,0.5,NA,10.0806425249608,40.51779,0.640952229546105,18.2822486429661,9.3977475565,-0.682894968460758
2018-10-19 21:00:00,0.29475,0.5239,14.8,55,48,0.1,118,0.2,0,0,NA,NA,"1018.2",12.2,13,59,85,0.2,118,0.3,NA,10.9950079380817,44.39856,0.548768280129536,17.6165574053929,9.5348707265,-1.46013721158172
2018-10-19 22:00:00,0.301333333333333,0.54435,13.8,59,3,0.2,5,0.3,0,0,NA,NA,"1018.6",11.8,12.1,63,7,0,18,0.1,NA,11.8007725911484,47.86131,0.470141914431912,16.8687223626959,9.735331567125,-2.06544102402341
2018-10-19 23:00:00,0.305966666666667,0.568966666666667,13,62,12,0.1,29,0.1,0,0,NA,NA,"1018.6",11.5,11.7,65,7,0,13,0.1,NA,12.2308801476717,50.63313,0.434525131049194,16.349794658026,10.0169541551667,-2.21392599250499
2018-10-20 00:00:00,0.3122,0.592233333333333,12.2,69,0,0.3,359,0.6,0,0,NA,NA,"1018.7",11.1,10.8,71,0,0,2,0,NA,13.6597316794667,54.17172,0.341633291486875,15.6608576256056,10.3657454665,-3.29398621296673
2018-10-20 01:00:00,0.317516666666667,0.619566666666667,11.6,72,2,0.3,4,0.5,0,0,NA,NA,"1018.9",10.7,10.2,74,4,0,18,0.1,NA,14.4806289272674,57.39747,0.295709575424034,15.0812055871688,10.8379885331667,-3.64264039410076
2018-10-20 02:00:00,0.32345,0.6491,11,75,360,0.8,2,1.2,0,0,NA,NA,"1018.9",10.4,9.5,78,2,0,13,0.1,NA,15.7134020254457,60.60339,0.240114094787472,14.4425844431339,11.4461405365,-4.26726148894569
2018-10-20 03:00:00,0.3291,0.677316666666667,10.1,78,0,0.3,1,0.6,0,0,NA,NA,"1018.7",10,8.8,81,10,0,24,0.1,NA,16.7740261697622,63.54585,0.19895858725525,13.8422006961367,12.1216269337917,-4.65239923597052
2018-10-20 04:00:00,0.33395,0.706016666666667,9.7,80,1,0.2,4,0.4,0,0,NA,NA,"1018.8",9.6,8.3,83,6,0,22,0.1,NA,17.5590650589293,66.10473,0.172804959149455,13.3325911077895,12.8927125987917,-4.66635246013768
2018-10-20 05:00:00,0.33985,0.731466666666667,9.1,82,0,0.3,5,0.6,0,0,NA,NA,"1019",9.2,7.6,85,5,0,9,0.1,NA,18.4215576397209,68.19342,0.14623753113265,12.7195250924063,13.6665106826667,-4.75504695705419
2018-10-20 06:00:00,0.343,0.75535,8.7,83,0,0.1,2,0.3,0,0,NA,NA,"1019.1",8.9,7.4,86,359,0,0,0,NA,18.8805691007786,69.80424,0.134864062046054,12.3951863151611,14.438542857125,-4.44202624365363
2018-10-20 07:00:00,0.34465,0.7795,8.8,83,1,0.5,5,1,0,0,NA,NA,"1019.4",8.7,7.3,86,1,0,4,0.1,NA,18.8826476824525,70.73013,0.134058317193712,12.2260981496709,15.2793408125,-3.60330686995247
2018-10-20 08:00:00,0.33975,0.797883333333333,9.8,78,358,0.6,360,1.1,0,0,NA,NA,"1019.9",8.8,7.8,85,1,0,5,0,NA,18.4172260482853,70.92699,0.147996292052355,12.7298549683208,15.934125779125,-2.4831002691603
2018-10-20 09:00:00,0.3254,0.806866666666667,12.7,66,355,0.3,356,0.6,0,0,NA,NA,"1020.1",9.4,9.7,76,0,0,0,0,NA,15.0782627480835,68.26395,0.265050542140784,14.2345368935873,16.1831958926667,1.10493314458317
2018-10-20 10:00:00,0.303383333333333,0.789516666666667,15.9,55,354,0.1,355,0.3,0,0,NA,NA,"1019.9",10.4,12.3,65,352,0.1,351,0.1,NA,12.2171905965814,62.99898,0.449909226296998,16.6383889722696,15.3964515037917,3.1792609072103
2018-10-20 11:00:00,0.283416666666667,0.738033333333333,18.2,45,310,0.2,229,0.5,0,0,NA,NA,"1019.3",11.7,14.9,53,340,0.2,320,0.4,NA,9.88506281443338,55.66308,0.701300851919101,18.934749261885,13.5304126885,3.64534987406661
2018-10-20 12:00:00,0.266733333333333,0.68065,19.8,38,343,0.1,259,0.3,0,0,NA,NA,"1018.5",12.8,17.1,43,326,0.3,319,0.5,NA,8.23759027400573,47.52795,0.962861768769846,20.9534095319299,11.847983532125,3.61039325811927
2018-10-20 13:00:00,0.259383333333333,0.622733333333333,20.5,31,12,0.2,161,0.5,0,0,NA,NA,"1017.3",13.4,17.9,36,323,0.3,303,0.5,NA,7.15296272440059,39.78378,1.13047475533593,21.8754837870507,10.593392994,3.44043026959941
2018-10-20 14:00:00,0.254083333333333,0.57145,20.5,28,353,0.2,273,0.5,0,0,NA,NA,"1016.6",13.9,18.6,32,357,0.2,348,0.4,NA,6.52445304907096,33.61665,1.24873546220916,22.5539253153565,9.799316289125,3.27486324005405
2018-10-20 15:00:00,0.251916666666667,0.534116666666667,20.8,28,307,0.2,263,0.4,0,0,NA,NA,"1016.3",14.3,19.1,32,327,0.2,319,0.4,NA,6.51642239955816,29.85429,1.28374439297932,22.8346932618769,9.40852044079167,2.89209804123351
2018-10-20 16:00:00,0.2527,0.501816666666667,20.2,28,337,0.1,276,0.3,0,0,NA,NA,"1016.4",14.3,18.7,31,319,0.3,303,0.5,NA,6.36641302082833,27.52569,1.27413526479954,22.7329512277049,9.22379739379167,2.85738437296333
2018-10-20 17:00:00,0.267733333333333,0.473733333333333,18.4,30,358,0,345,0.1,0,0,NA,NA,"1016.4",13.8,16.6,35,2,0,8,0.1,NA,7.02003214226851,27.59988,1.06764830583728,20.8295763052752,8.51898796,1.49895581773149
2018-10-20 18:00:00,0.280683333333333,0.468533333333333,16.5,44,15,0.1,152,0.2,0,0,NA,NA,"1016.9",13.2,14.9,45,26,0.1,91,0.2,NA,8.58788047785113,31.00476,0.820671209692565,19.2588418774596,8.48097136,-0.106909117851128
2018-10-20 19:00:00,0.287683333333333,0.479783333333333,15.3,50,81,0.1,109,0.2,0,0,NA,NA,"1017.2",12.8,13.8,52,94,0.2,119,0.3,NA,9.73840264252119,35.68986,0.672661833153405,18.4337415209191,8.690364055,-1.04803858752119
2018-10-20 20:00:00,0.292716666666667,0.4987,15,50,12,0.1,32,0.2,0,0,NA,NA,"1017.5",12.4,13.4,53,94,0.2,110,0.3,NA,9.91506792373787,39.26943,0.643712765292311,17.8501209730009,9.00387761,-0.911190313737869
2018-10-20 21:00:00,0.2986,0.514533333333333,14.1,51,1,0.1,3,0.2,0,0,NA,NA,"1017.7",12.1,12.5,56,359,0,357,0,NA,10.4552080476417,42.72555,0.57217924423114,17.1776875460849,9.488940856,-0.966267191641716
2018-10-20 22:00:00,0.308666666666667,0.530283333333333,12.7,52,359,0.1,358,0.2,0,0,NA,NA,"1017.9",11.6,11.2,56,1,0,1,0,NA,10.4789962356976,44.94315,0.530590145582722,16.0501097702407,9.642946259125,-0.836049976572593
2018-10-20 23:00:00,0.313633333333333,0.547566666666667,12.3,55,6,0.2,12,0.4,0,0,NA,NA,"1017.8",11.1,10.8,59,2,0,2,0,NA,11.0385022761355,46.89126,0.482998791412478,15.5038803077809,9.81127267316667,-1.22722960296882
2018-10-21 00:00:00,0.315383333333333,0.563433333333333,12.2,60,1,0.2,1,0.5,0,0,NA,NA,"1,017.70",10.9,10.6,64,3,0,3,0,NA,12.0407449991666,49.40199,0.419161909863606,15.3129341288077,9.9899040865,-2.05084091266664
2018-10-21 01:00:00,0.320866666666667,0.5839,11.3,64,1,0.2,359,0.4,0,0,NA,NA,"1,017.80",10.6,9.8,69,4,0,15,0.1,NA,13.18500330766,52.60908,0.344379805039474,14.7195893401322,10.2822351665,-2.90276814116002
2018-10-21 02:00:00,0.328316666666667,0.60435,10.4,67,1,0.3,358,0.7,0,0,NA,NA,"1,017.50",10.1,9,70,0,0,0,0,NA,13.4467648458948,55.00278,0.31789102629279,13.9250017375693,10.622978422125,-2.82378642376985
2018-10-21 03:00:00,0.330233333333333,0.6307,10.4,71,1,0.6,359,1,0,0,NA,NA,"1,017.50",9.9,8.9,75,0,0,4,0,NA,14.7983307261778,58.17837,0.263344329570881,13.7226485200037,11.0967099485,-3.70162077767782
2018-10-21 04:00:00,0.334283333333333,0.6531,9.7,75,360,0.5,358,0.9,0,0,NA,NA,"1,017.50",9.6,8.3,79,5,0,9,0.1,NA,16.0752279968009,61.45002,0.213464949537562,13.2977563575108,11.5816470165,-4.4935809803009
2018-10-21 05:00:00,0.339116666666667,0.679166666666667,9.2,77,1,0.2,4,0.5,0,0,NA,NA,"1,017.60",9.2,7.8,80,7,0,14,0.1,NA,16.4340030603084,63.78807,0.19732838940314,12.7953257507384,12.2099207291667,-4.22408233114171
2018-10-21 06:00:00,0.3444,0.702483333333333,8.6,79,360,0.6,0,1,0,0,NA,NA,"1,017.60",8.9,7.2,83,1,0,2,0,NA,17.5829431693781,66.0726,0.161811849090305,12.2516824848789,12.844142432125,-4.73880073725308
